playerRanking,gamesPlayed,gamesStarted,minutesPlayed,pointsScored,twoPointersMade,twoPointersAttempted,twoPointersPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,offensiveRebounds,defensiveRebounds,totalRebounds,assists,steals,turnovers,blocks,blocksAgainst,foulsCommited,foulsDrawn,pir,player.code,player.name,player.age,player.imageUrl,player.team.code,player.team.tvCodes,player.team.name,player.team.imageUrl,price
187.0,34.0,23.0,27.644117647058824,16.0,3.2,6.0,53.2%,1.6,3.5,46.2%,4.8,5.2,91.5%,0.7,3.8,4.5,1.2,0.7,1.3,0.1,0.4,2.0,5.7,19.4,008987,"LEDAY, ZACH",30.0,https://media-cdn.incrowdsports.com/9e33219b-4fb2-46c7-bc55-2a04b583348a.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png,15.2
80.0,26.0,19.0,22.016666666666666,8.3,1.0,3.5,30%,1.7,4.8,34.1%,1.2,1.5,84.2%,0.2,1.2,1.5,3.1,0.8,1.1,0.0,0.4,1.3,2.0,7.0,011225,"LEE, PARIS",29.0,https://media-cdn.incrowdsports.com/05e68cf9-0a9c-4f03-a465-b109bea28982.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"LEE, SABEN",,,,,,,8.8
,,,,,,,,,,,,,,,,,,,,,,,,,,"LESSORT, MATHIAS",,,,,,,15.4
20.0,33.0,22.0,19.44242424242424,4.4,0.7,1.7,43.6%,0.8,2.1,40.6%,0.4,0.5,77.8%,0.3,1.5,1.8,1.0,0.5,0.6,0.1,0.1,2.5,0.9,3.2,003526,"LIGHTY, DAVID",36.0,https://media-cdn.incrowdsports.com/a326204a-16c3-4f08-b1b4-4369f192a50f.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,5.0
45.0,40.0,3.0,17.098333333333333,6.6,0.8,2.0,40.5%,1.4,4.6,29.2%,1.0,1.2,81.2%,0.4,1.0,1.4,2.2,0.4,0.7,0.0,0.2,1.5,1.5,5.1,TGB,"LLULL, SERGIO",37.0,https://media-cdn.incrowdsports.com/c0c0c586-9005-47a5-970d-86b57458701d.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,5.6
98.0,29.0,1.0,17.17183908045977,10.0,2.5,4.4,57.5%,1.3,4.0,33.3%,1.0,1.2,77.8%,0.4,1.1,1.5,2.1,0.4,1.3,0.0,0.5,1.1,1.6,8.0,007032,"LO, MAODO",32.0,https://media-cdn.incrowdsports.com/9f7f2587-caaf-41fd-a2a2-3294355b7907.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,9.8
,,,,,,,,,,,,,,,,,,,,,,,,,,"LOPEZ-AROSTEGUI, XABI",,,,,,,9.4
114.0,35.0,19.0,21.19761904761905,9.4,1.8,3.4,52.1%,1.3,3.5,36.9%,2.0,2.2,89.7%,0.6,2.3,2.9,1.7,0.6,1.1,0.1,0.1,2.8,2.3,9.0,009754,"LOYD, JORDAN",31.0,https://media-cdn.incrowdsports.com/215f2623-efe0-44f4-b8b1-e4d466ae2d19.png,MCO;TEL,ASM;MTA,AS Monaco;Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,9.1
86.0,26.0,14.0,24.91217948717949,7.9,1.1,3.2,34.9%,1.4,4.0,34.6%,1.5,1.9,80%,0.6,1.7,2.2,3.0,0.9,1.1,0.0,0.3,2.0,1.8,7.3,010781,"LUNDBERG, IFFE",30.0,https://media-cdn.incrowdsports.com/a2cbf152-7faf-4ce6-b102-ec7cdf64d7b6.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,7.5
85.0,26.0,19.0,24.941025641025643,10.0,2.3,5.2,43.4%,1.3,3.9,33.7%,1.5,1.8,84.8%,1.1,2.1,3.2,2.0,0.8,2.0,0.2,0.5,2.4,2.0,7.3,012080,"LUWAWU-CABARROT, TIMOTHE",29.0,https://media-cdn.incrowdsports.com/ed294dca-7919-4472-aedc-1de0467335ca.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"LUWAWU-CABARROT, TIMOTHÈ",,,,,,,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"LYLES, TREY",,,,,,,12.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"M'BAYE, AMATH",,,,,,,8.7
,,,,,,,,,,,,,,,,,,,,,,,,,,"MADAR, YAM",,,,,,,9.6
,,,,,,,,,,,,,,,,,,,,,,,,,,"MAHMUTOGLU, MELIH",,,,,,,4.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"MAKOUNDOU, YOAN",,,,,,,7.5
84.0,33.0,9.0,18.953535353535354,7.7,1.7,3.1,55.3%,1.0,3.2,32.7%,1.1,1.5,77.1%,0.6,1.9,2.5,1.2,0.4,0.7,0.2,0.2,1.3,1.5,7.2,012609,"MALCOLM, COLLIN",27.0,https://media-cdn.incrowdsports.com/ea60dcd4-4e2c-4a2f-a40c-0ed6badffccc.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,7.7
188.0,33.0,33.0,27.593434343434343,17.0,2.8,5.4,52.5%,1.7,4.8,34.4%,6.3,7.0,90.4%,0.4,3.0,3.5,4.6,1.0,2.9,0.2,0.5,1.8,5.9,20.6,007027,"MALEDON, THEO",23.0,https://media-cdn.incrowdsports.com/a8c1013c-4751-46eb-8a11-e792fdb2c495.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,13.3
8.0,24.0,11.0,8.936111111111112,3.3,0.3,0.7,43.8%,0.9,2.3,37.5%,0.1,0.2,50%,0.2,1.0,1.2,0.3,0.2,0.3,0.0,0.0,1.2,0.3,1.9,012715,"MANEK, BRADY",26.0,https://media-cdn.incrowdsports.com/a71d0828-d073-452d-802b-7a82e66b4f1e.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png,
96.0,27.0,23.0,22.02469135802469,8.5,1.9,3.3,57.3%,1.1,3.3,33%,1.5,1.9,82%,0.1,1.3,1.4,4.0,0.7,2.3,0.0,0.2,2.5,2.0,7.8,011064,"MANNION, NICCOLO",23.0,https://media-cdn.incrowdsports.com/8e9a611c-a223-4154-975c-4ed970661b11.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png,7.7
,,,,,,,,,,,,,,,,,,,,,,,,,,"MARCOS, JUANI",,,,,,,6.1
,,,,,,,,,,,,,,,,,,,,,,,,,,"MARINKOVIC, VANJA",,,,,,,7.4
,,,,,,,,,,,,,,,,,,,,,,,,,,"MARTINEZ, PEDRO",,,,,,,6.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"MASIULIS, TOMAS",,,,,,,6.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"MASON, NATE",,,,,,,9.7
,,,,,,,,,,,,,,,,,,,,,,,,,,"MASSA, BODIAN",,,,,,,7.3
2.0,29.0,5.0,13.328735632183909,2.4,0.2,0.7,36.8%,0.6,2.6,23%,0.2,0.2,85.7%,0.1,0.7,0.8,0.5,0.5,0.3,0.0,0.2,1.8,1.0,0.4,007025,"MATTISSECK, JONAS",24.0,https://media-cdn.incrowdsports.com/f233c467-32fb-41af-807b-07660af5fa2c.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,
77.0,22.0,8.0,19.05227272727273,5.7,1.2,2.1,55.3%,1.0,2.9,35.9%,0.2,0.2,100%,0.3,1.5,1.7,3.8,0.6,1.3,0.1,0.3,1.3,0.7,7.0,008062,"MCDOWELL-WHITE, WILL",26.0,https://media-cdn.incrowdsports.com/5792acea-0096-41c4-8604-c9dad4cf9b06.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,
83.0,38.0,0.0,16.432894736842105,7.6,1.7,2.7,62.7%,0.9,2.9,31.2%,1.5,2.3,65.2%,0.6,1.5,2.1,1.6,0.5,1.0,0.0,0.3,1.4,1.8,7.2,007853,"MCKISSIC, SHAQUIELLE",34.0,https://media-cdn.incrowdsports.com/0c13355b-b760-4c81-87d1-0c612cf8aa8a.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,7.4
72.0,38.0,1.0,17.27675438596491,4.9,1.0,1.7,61.9%,0.8,2.2,37.3%,0.4,0.7,60.7%,1.3,2.8,4.1,1.1,0.6,0.7,0.4,0.0,2.8,1.5,6.8,002849,"MELLI, NICOLO",33.0,https://media-cdn.incrowdsports.com/99de0949-0898-4903-9f69-a6ed15e45a55.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png,9.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"MESSINA, ETTORE",,,,,,,7.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"MESTOGLU, YIGIT HAMZA",,,,,,,4.0
148.0,24.0,2.0,20.038194444444446,11.0,3.7,5.9,62.4%,0.8,2.3,36.4%,1.1,1.5,75%,1.0,3.8,4.8,1.0,0.6,1.7,0.6,0.2,2.0,1.8,11.8,013379,"METU, CHIMEZIE",27.0,https://media-cdn.incrowdsports.com/987ca277-8334-4862-a166-c8dd1a20ad4b.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"MICHINEAU, DAVID",,,,,,,8.6
,,,,,,,,,,,,,,,,,,,,,,,,,,"MICIC, VASILIJE",,,,,,,15.7
28.0,23.0,13.0,15.357971014492756,3.9,1.0,1.7,63.2%,0.4,1.7,25.6%,0.5,0.8,57.9%,1.0,1.4,2.4,0.7,0.6,0.6,0.1,0.1,1.8,1.0,4.0,011836,"MIKE, ISIAHA",27.0,https://media-cdn.incrowdsports.com/a1725eef-4b71-489c-ad65-3ace75faaa53.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,7.3
,,,,,,,,,,,,,,,,,,,,,,,,,,"MILJENOVIC, STEFAN",,,,,,,5.0
128.0,35.0,34.0,25.374285714285715,10.3,3.0,5.8,52.5%,1.1,3.7,30.5%,0.9,1.2,71.4%,0.6,2.5,3.1,4.6,0.6,2.1,0.0,0.4,2.3,1.8,10.0,009048,"MILLER-MCINTYRE, CODI",30.0,https://media-cdn.incrowdsports.com/13f89e15-0622-4088-980d-a71fed39f12f.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png,10.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"MILTON, SHAKE",,,,,,,12.4
166.0,29.0,4.0,19.86264367816092,8.2,2.9,5.0,58.2%,0.0,0.0,0%,2.3,2.8,83.7%,2.7,3.1,5.8,0.8,0.6,0.6,0.7,0.2,0.7,2.5,14.4,003941,"MILUTINOV, NIKOLA",30.0,https://media-cdn.incrowdsports.com/bda87c73-25f0-44ae-a726-7161d6a42976.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,12.4
189.0,30.0,30.0,27.487222222222226,17.7,3.3,6.0,55%,2.0,5.2,38.9%,5.0,5.6,89.3%,1.8,4.6,6.4,2.0,1.0,1.9,0.3,0.2,1.8,4.9,22.0,000796,"MIROTIC, NIKOLA",33.0,https://media-cdn.incrowdsports.com/a771b68b-2056-4318-83a0-24b2ffb36d11.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png,15.5
15.0,29.0,4.0,14.378160919540228,3.2,0.9,2.1,44.3%,0.2,1.2,16.7%,0.8,1.0,75.9%,0.7,1.7,2.3,0.9,0.3,0.8,0.0,0.3,1.9,1.3,2.7,012622,"MITCHELL, MATTHEW",25.0,https://media-cdn.incrowdsports.com/d7d10ebf-d311-4e29-8570-0d5ffaa48a1c.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png,
57.0,39.0,13.0,16.146153846153847,6.0,1.7,3.1,53.3%,0.7,1.7,43.1%,0.5,0.8,66.7%,1.0,1.9,2.9,0.6,0.5,0.6,0.1,0.2,1.9,0.9,5.6,007866,"MITOGLOU, KONSTANTINOS",28.0,https://media-cdn.incrowdsports.com/5c5b1aaf-6cd7-4d7c-bc81-5a2ca5391123.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,9.0
88.0,25.0,2.0,12.543333333333331,5.6,2.1,3.2,65%,0.0,0.0,0%,1.5,2.2,67.3%,1.1,1.8,2.9,1.0,0.2,1.0,0.2,0.2,1.8,2.2,7.4,002553,"MITROVIC, LUKA",31.0,https://media-cdn.incrowdsports.com/a68d0c8a-9eb6-4474-962c-16864ab255db.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png,
185.0,33.0,29.0,28.203535353535354,14.0,3.4,5.2,64.5%,1.2,3.9,29.5%,3.8,4.7,81.3%,2.2,3.9,6.1,2.3,0.9,1.9,0.3,0.4,1.8,4.7,18.6,012201,"MONEKE, CHIMA",29.0,https://media-cdn.incrowdsports.com/c99df4e9-3587-4db0-8114-3972beeeb9d9.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,15.3
,,,,,,,,,,,,,,,,,,,,,,,,,,"MONTERO, JEAN",,,,,,,12.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"MOORE, OMARI",,,,,,,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"MORGAN, JEREMY",,,,,,,8.1
93.0,34.0,5.0,18.65686274509804,7.8,1.2,2.2,56%,1.1,3.9,27.1%,2.2,2.4,92.5%,0.2,1.5,1.7,2.6,0.5,1.0,0.0,0.4,2.0,2.3,7.6,012585,"MORGAN, MATTHEW",27.0,https://media-cdn.incrowdsports.com/6b13fc6a-5417-473f-8199-6259fe951998.png,VIR,VIR,Virtus Segafredo Bologna,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png,8.2
90.0,29.0,24.0,14.729885057471265,6.4,2.3,3.9,59.3%,0.3,0.7,47.4%,0.9,1.6,54.3%,1.2,1.9,3.1,0.9,0.3,0.9,0.3,0.1,2.0,2.0,7.5,LCZ,"MOTIEJUNAS, DONATAS",34.0,https://media-cdn.incrowdsports.com/39083acc-1aae-4898-b1e0-0ec50c84f03e.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"MOTLEY, JONATHAN",,,,,,,13.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"MOUNGALLA, ILIAN",,,,,,,4.0
156.0,35.0,23.0,21.78619047619048,12.2,2.6,4.8,53.3%,1.3,3.5,37.2%,3.2,3.9,81.2%,0.5,2.4,2.9,2.0,0.4,1.7,0.1,0.3,1.3,3.2,12.5,006540,"MUSA, DZANAN",25.0,https://media-cdn.incrowdsports.com/33402fc3-96cf-4e53-ac32-2a46bc19b3d1.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,13.2
,,,,,,,,,,,,,,,,,,,,,,,,,,"MUTAF, DAVID",,,,,,,5.0
123.0,28.0,20.0,16.336309523809526,8.4,3.3,5.5,60.4%,0.0,0.1,0%,1.8,2.5,72.5%,1.6,3.0,4.6,0.6,0.8,1.7,0.1,0.2,2.6,2.5,9.6,013386,"McCORMACK, DAVID",25.0,https://media-cdn.incrowdsports.com/d985044f-d253-4233-9789-930d15ff22e4.png,BER;MIL,BER;EA7,ALBA Berlin;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png;https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"NAKIC, MARIO",,,,,,,5.9
143.0,33.0,3.0,20.602020202020203,10.3,1.5,2.7,54.4%,1.6,3.9,41.1%,2.5,2.7,94.4%,0.5,1.8,2.3,3.2,1.1,1.9,0.0,0.3,2.1,2.5,11.6,011224,"NAPIER, SHABAZZ",33.0,https://media-cdn.incrowdsports.com/94995977-a6a1-4a20-8926-04c11757b6f1.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png,
31.0,25.0,19.0,13.978,3.6,0.7,1.3,54.5%,0.6,1.8,34.1%,0.3,0.5,66.7%,0.7,1.7,2.4,0.5,0.6,0.2,0.1,0.0,1.4,0.7,4.2,009213,"NDIAYE, ELI",20.0,https://media-cdn.incrowdsports.com/2ce6d0d0-375c-468c-8af4-40b1dfdcad00.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"NDIAYE, MBAYE",,,,,,,6.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"NEBO, JOSH",,,,,,,12.0
102.0,27.0,11.0,18.57469135802469,9.2,1.4,2.9,48.1%,1.7,4.3,39.1%,1.4,1.8,81.2%,0.5,1.0,1.4,2.9,0.5,1.3,0.1,0.3,1.9,2.2,8.3,000848,"NEDOVIC, NEMANJA",33.0,https://media-cdn.incrowdsports.com/8c0414fc-8bc0-49ad-b14b-31c1db32e9d0.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png,8.3
,,,,,,,,,,,,,,,,,,,,,,,,,,"NETZIPOGLOU, OMIROS",,,,,,,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"NIANG, SALIOU",,,,,,,7.4
,,,,,,,,,,,,,,,,,,,,,,,,,,"NORRIS, MILES",,,,,,,11.4
,,,,,,,,,,,,,,,,,,,,,,,,,,NTILIKINA FRANK,,,,,,,9.2
87.0,25.0,5.0,15.576666666666668,5.0,1.6,2.9,53.4%,0.4,1.6,27.5%,0.5,0.8,65%,0.6,1.9,2.5,3.4,0.8,1.3,0.0,0.1,2.1,2.0,7.4,010106,"NUNEZ, JUAN",20.0,https://media-cdn.incrowdsports.com/a3c39833-77ab-42cc-926f-9601bada7623.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,7.2
186.0,40.0,39.0,30.82708333333333,20.0,4.4,7.9,56.3%,2.7,7.0,39.2%,3.0,3.4,86.2%,0.8,2.7,3.5,4.2,1.0,2.8,0.2,0.6,2.8,4.1,18.7,012774,"NUNN, KENDRICK",29.0,https://media-cdn.incrowdsports.com/78428dfc-c965-4e72-8eb6-5e362eeaa849.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,15.6
74.0,37.0,15.0,16.82162162162162,7.6,1.7,3.4,50.8%,1.1,3.2,34.5%,0.9,1.0,86.5%,0.6,2.7,3.3,0.8,0.5,1.3,0.2,0.1,1.2,1.0,6.8,013363,"NWORA, JORDAN",26.0,https://media-cdn.incrowdsports.com/ada69e44-57ed-4020-9a48-79e549c394e5.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png,10.3
76.0,36.0,17.0,23.862962962962964,10.2,0.6,1.4,41.2%,2.8,6.7,42.5%,0.6,0.8,74.1%,0.4,1.5,1.9,1.5,0.5,1.2,0.0,0.2,2.1,1.3,7.0,004508,"OBST, ANDREAS",28.0,https://media-cdn.incrowdsports.com/0c5a2349-762c-406c-9bb0-c7ef1a0dbe47.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png,6.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"ODIASE, TAI",,,,,,,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,"OJELEYE, SEMI",,,,,,,10.5
,,,,,,,,,,,,,,,,,,,,,,,,,,"OKEKE, CHUMA",,,,,,,13.3
161.0,35.0,9.0,25.16333333333333,12.5,3.0,6.0,49.8%,1.2,3.1,38.9%,2.9,3.3,87.8%,0.1,1.7,1.9,4.1,1.1,1.8,0.2,0.2,2.1,3.1,13.4,011212,"OKOBO, ELIE",27.0,https://media-cdn.incrowdsports.com/2383a124-8ef4-4332-80e6-2205022f82e9.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,12.2
46.0,23.0,9.0,19.06376811594203,5.6,1.7,2.5,67.2%,0.5,2.4,19.6%,0.8,1.0,75%,1.0,1.9,2.8,1.1,0.3,0.8,0.5,0.1,2.9,1.7,5.1,006919,"OLINDE, LOUIS",26.0,https://media-cdn.incrowdsports.com/0ca648b2-adaa-4385-94c5-57a9fcf141ce.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"OSETKOWSKI, DYLAN",,,,,,,9.5
107.0,39.0,22.0,19.82264957264957,9.6,1.6,3.0,55.2%,1.3,3.5,37.7%,2.3,2.9,79.1%,0.5,2.2,2.7,0.7,0.5,0.6,0.2,0.4,2.1,2.2,8.5,004088,"OSMAN, CEDI",29.0,https://media-cdn.incrowdsports.com/826c12aa-ce2b-42fc-ae3b-a302611a8fbe.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,12.1
75.0,39.0,35.0,16.582905982905984,6.5,1.6,2.9,55.7%,0.7,1.9,39.2%,1.0,1.1,92.7%,0.9,2.0,2.9,1.0,0.5,1.0,0.2,0.2,1.7,1.3,6.9,012710,"OSMANI, ERCAN",26.0,https://media-cdn.incrowdsports.com/73c6e2d2-b8f4-45cf-998f-3c7c5efb2e4f.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png,6.5
137.0,38.0,4.0,16.58815789473684,8.8,3.6,5.0,71.6%,0.0,0.0,0%,1.6,2.3,68.5%,2.0,2.2,4.2,0.5,0.5,1.1,1.0,0.3,2.4,2.2,11.1,012788,"OTURU, DAN",25.0,https://media-cdn.incrowdsports.com/93f25258-b999-4a4f-943c-09dc8a64d000.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png,10.3
13.0,35.0,17.0,14.864285714285714,4.5,0.9,1.7,49.2%,0.8,2.6,30.4%,0.4,0.4,100%,0.7,1.1,1.8,0.3,0.4,0.5,0.1,0.2,1.3,0.3,2.6,004197,"OUATTARA, YAKUBA",32.0,https://media-cdn.incrowdsports.com/3b0339f7-a2f5-4094-bb9c-2095f50d8194.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,5.8
81.0,30.0,21.0,23.61555555555556,5.4,0.8,1.7,49%,1.0,3.0,34.8%,0.6,0.8,79.2%,0.3,2.1,2.4,4.1,1.2,1.3,0.1,0.3,2.7,1.3,7.2,006739,"PAJOLA, ALESSANDRO",25.0,https://media-cdn.incrowdsports.com/6541f280-b115-4758-b184-13631cba587a.png,VIR,VIR,Virtus Segafredo Bologna,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png,7.3
,,,,,,,,,,,,,,,,,,,,,,,,,,"PALATIN, GUY",,,,,,,4.0
111.0,29.0,2.0,16.508045977011495,7.3,2.8,4.1,66.7%,0.4,1.0,39.3%,0.6,0.7,90%,1.1,2.3,3.4,0.5,0.5,0.6,1.3,0.1,2.3,0.8,8.8,005844,"PAPAGIANNIS, GEORGIOS",27.0,https://media-cdn.incrowdsports.com/cb807059-ac98-4f20-b7c5-88d7d6862d06.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"PAPAGIANNIS, GERORGIOS",,,,,,,8.3
65.0,38.0,29.0,18.76885964912281,4.8,0.7,1.2,57.4%,0.9,2.6,34%,0.7,1.0,69.2%,0.6,2.2,2.8,2.1,0.6,0.8,0.3,0.1,1.9,0.9,6.2,001255,"PAPANIKOLAOU, KOSTAS",34.0,https://media-cdn.incrowdsports.com/4077edcc-1632-460c-8bef-384c3c2a06d8.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,
,,,,,,,,,,,,,,,,,,,,,,,,,,"PAPANIKOLAU, KOSTAS",,,,,,,8.1
10.0,26.0,6.0,10.573717948717947,2.8,0.8,1.4,59.5%,0.2,1.0,22.2%,0.5,0.8,57.1%,0.3,0.7,1.0,0.4,0.4,0.5,0.1,0.0,1.0,0.9,2.3,005161,"PAPAPETROU, IOANNIS",30.0,https://media-cdn.incrowdsports.com/34435fbb-b543-4cdd-84f6-62cf44448c88.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,
155.0,39.0,38.0,27.21410256410256,13.8,3.4,6.1,55.7%,1.9,5.0,38.3%,1.3,1.6,79.4%,1.0,3.0,4.0,1.7,0.8,1.5,0.2,0.3,1.9,1.7,12.4,012745,"PARKER, JABARI",29.0,https://media-cdn.incrowdsports.com/0b469685-9de3-4a1f-b7bb-ffe75d1a9163.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,12.1
