Season,Phase,Round,Gamecode,NUM_ANOT,TEAM,ID_PLAYER,PLAYER,ID_ACTION,ACTION,POINTS,COORD_X,COORD_Y,ZONE,FASTBREAK,SECOND_CHANCE,POINTS_OFF_TURNOVER,MINUTE,CONSOLE,POINTS_A,POINTS_B,UTC
2024,RS,11,108,112,LJU,P003703,"NIKOLIC, ALEKSEJ",2FGA,Missed Two Pointer,0,-87,351,D,0,0,0,8,02:55,13,18,20241211191442
2024,RS,11,108,120,VNC,P012796,"KABENGELE, MFIONDU",FTM,Free Throw In,1,-1,-1, ,0,0,0,8,02:55,14,18,20241211191519
2024,RS,11,108,121,VNC,P012796,"KABENGELE, MFIONDU",FTM,Free Throw In,1,-1,-1, ,0,0,0,8,02:55,15,18,20241211191534
2024,RS,11,108,126,LJU,P005113,"STIPANOVIC, ANDRIJA",2FGM,Two Pointer,2,-225,81,B,1,0,0,8,02:51,15,20,20241211191559
2024,RS,11,108,130,LJU,P005113,"STIPANOVIC, ANDRIJA",FTM,Free Throw In,1,-1,-1, ,0,0,0,8,02:51,15,21,20241211191625
2024,RS,11,108,136,VNC,P003759,"TESSITORI,  AMEDEO",FTM,Free Throw In,1,-1,-1, ,0,0,0,8,02:51,16,21,20241211191751
2024,RS,11,108,138,LJU,P009753,"GEBEN, MARTINAS",2FGA,Missed Two Pointer,0,232,269,E,0,0,0,8,02:25,16,21,20241211191804
2024,RS,11,108,140,LJU,P005113,"STIPANOVIC, ANDRIJA",2FGM,Two Pointer,2,-12,225,B,0,1,0,8,02:22,16,23,20241211191808
2024,RS,11,108,141,VNC,P013305,"WHEATLE, CARL",2FGA,Missed Two Pointer,0,244,370,G,0,0,0,8,02:12,16,23,20241211191818
2024,RS,11,108,155,LJU,P009753,"GEBEN, MARTINAS",FTM,Free Throw In,1,-1,-1, ,0,0,1,9,01:24,16,24,20241211192035
2024,RS,11,108,157,LJU,P009753,"GEBEN, MARTINAS",FTM,Free Throw In,1,-1,-1, ,0,0,1,9,01:24,16,25,20241211192048
2024,RS,11,108,163,LJU,P013260,"JONES, DEVANTE",FTM,Free Throw In,1,-1,-1, ,0,0,1,9,01:05,16,26,20241211192200
2024,RS,11,108,164,LJU,P013260,"JONES, DEVANTE",FTM,Free Throw In,1,-1,-1, ,0,0,1,9,01:05,16,27,20241211192210
2024,RS,11,108,171,VNC,P003759,"TESSITORI,  AMEDEO",FTM,Free Throw In,1,-1,-1, ,0,0,0,10,00:56,17,27,20241211192317
2024,RS,11,108,172,LJU,P003452,"BLAZIC, JAKA",2FGA,Missed Two Pointer,0,-119,219,D,0,0,0,10,00:45,17,27,20241211192334
2024,RS,11,108,177,LJU,P013260,"JONES, DEVANTE",2FGA,Missed Two Pointer,0,-119,357,D,0,0,0,10,00:20,17,27,20241211192414
2024,RS,11,108,179,VNC,P003759,"TESSITORI,  AMEDEO",3FGA,Missed Three Pointer,0,627,614,I,0,0,0,10,00:20,17,27,20241211192427
2024,RS,11,108,190,LJU,P011261,"GLAS, GREGOR",2FGM,Two Pointer,2,25,131,C,1,0,1,11,09:34,17,29,20241211192713
2024,RS,11,108,192,VNC,P011928,"SIMMS, AAMIR",3FGA,Missed Three Pointer,0,225,777,I,0,0,0,11,09:13,17,29,20241211192734
2024,RS,11,108,194,LJU,P009431,"DANEU, ZIGA",3FGA,Missed Three Pointer,0,-125,777,H,0,0,0,11,09:02,17,29,20241211192745
2024,RS,11,108,200,VNC,P012796,"KABENGELE, MFIONDU",2FGM,Two Pointer,2,0,244,D,0,0,0,12,08:38,19,29,20241211192915
2024,RS,11,108,205,LJU,P011261,"GLAS, GREGOR",3FGA,Missed Three Pointer,0,-106,759,H,0,0,0,12,08:21,19,29,20241211192955
2024,RS,11,108,213,VNC,P008858,"ENNIS, TYLER",2FGM,Two Pointer,2,50,238,E,0,0,0,12,08:05,21,29,20241211193053
2024,RS,11,108,216,VNC,P008858,"ENNIS, TYLER",FTM,Free Throw In,1,-1,-1, ,0,0,0,12,08:05,22,29,20241211193118
2024,RS,11,108,227,LJU,P005113,"STIPANOVIC, ANDRIJA",2FGA,Missed Two Pointer,0,351,94,E,0,0,0,14,06:55,22,29,20241211193306
2024,RS,11,108,229,VNC,P009400,"CASARIN, DAVIDE",2FGA,Missed Two Pointer,0,-307,175,D,0,0,0,14,06:46,22,29,20241211193315
2024,RS,11,108,231,LJU,P013261,"LEMAR, BRYNTON",2FGA,Missed Two Pointer,0,194,62,C,0,0,0,14,06:29,22,29,20241211193332
2024,RS,11,108,233,LJU,P012042,"ROBINSON, DEVIN",2FGA,Missed Two Pointer,0,-37,106,B,0,0,0,14,06:25,22,29,20241211193337
2024,RS,11,108,248,VNC,P011909,"PARKS, JORDAN",3FGM,Three Pointer,3,671,56,I,0,0,1,15,05:47,25,29,20241211193538
2024,RS,11,108,252,LJU,P013261,"LEMAR, BRYNTON",3FGM,Three Pointer,3,156,715,I,0,0,0,15,05:24,25,32,20241211193730
2024,RS,11,108,255,LJU,P005113,"STIPANOVIC, ANDRIJA",2FGM,Two Pointer,2,-18,43,B,1,0,1,15,05:10,25,34,20241211193746
2024,RS,11,108,261,LJU,P003703,"NIKOLIC, ALEKSEJ",3FGA,Missed Three Pointer,0,345,702,I,0,0,0,16,04:34,25,34,20241211193942
2024,RS,11,108,265,VNC,P011909,"PARKS, JORDAN",2FGA,Missed Two Pointer,0,-56,75,B,0,0,0,16,04:26,25,34,20241211194010
2024,RS,11,108,267,LJU,P005113,"STIPANOVIC, ANDRIJA",2FGA,Missed Two Pointer,0,-25,282,D,0,0,0,16,04:18,25,34,20241211194018
2024,RS,11,108,269,LJU,P003703,"NIKOLIC, ALEKSEJ",2FGM,Two Pointer,2,-12,200,B,0,1,0,16,04:05,25,36,20241211194031
2024,RS,11,108,276,LJU,P003703,"NIKOLIC, ALEKSEJ",2FGM,Two Pointer,2,-31,238,D,0,0,1,17,03:36,25,38,20241211194133
2024,RS,11,108,279,LJU,P003703,"NIKOLIC, ALEKSEJ",FTM,Free Throw In,1,-1,-1, ,0,0,1,17,03:36,25,39,20241211194212
2024,RS,11,108,284,VNC,P012796,"KABENGELE, MFIONDU",FTM,Free Throw In,1,-1,-1, ,0,0,0,17,03:27,26,39,20241211194302
2024,RS,11,108,285,VNC,P012796,"KABENGELE, MFIONDU",FTM,Free Throw In,1,-1,-1, ,0,0,0,17,03:27,27,39,20241211194315
2024,RS,11,108,286,LJU,P005113,"STIPANOVIC, ANDRIJA",2FGA,Missed Two Pointer,0,-282,81,D,0,0,0,17,03:02,27,39,20241211194340
2024,RS,11,108,289,VNC,P012800,"McGRUDER, RODNEY",3FGM,Three Pointer,3,-658,225,H,1,0,0,18,02:54,30,39,20241211194348
2024,RS,11,108,291,LJU,P013261,"LEMAR, BRYNTON",2FGA,Missed Two Pointer,0,6,351,E,0,0,0,18,02:36,30,39,20241211194406
2024,RS,11,108,293,VNC,P012800,"McGRUDER, RODNEY",2FGM,Two Pointer,2,-100,194,B,1,0,0,18,02:31,32,39,20241211194416
2024,RS,11,108,300,LJU,P009753,"GEBEN, MARTINAS",2FGM,Two Pointer,2,313,144,E,0,0,0,18,02:07,32,41,20241211194622
2024,RS,11,108,305,VNC,P012796,"KABENGELE, MFIONDU",3FGM,Three Pointer,3,401,639,I,0,0,0,19,01:50,35,41,20241211194639
2024,RS,11,108,307,LJU,P003452,"BLAZIC, JAKA",3FGM,Three Pointer,3,-702,181,H,0,0,0,19,01:28,35,44,20241211194701
2024,RS,11,108,311,VNC,P008052,"WILTJER, KYLE",FTM,Free Throw In,1,-1,-1, ,0,0,0,19,01:10,36,44,20241211194745
2024,RS,11,108,312,VNC,P008052,"WILTJER, KYLE",FTM,Free Throw In,1,-1,-1, ,0,0,0,19,01:10,37,44,20241211194800
2024,RS,11,108,318,LJU,P003452,"BLAZIC, JAKA",FTM,Free Throw In,1,-1,-1, ,0,0,0,20,00:51,37,45,20241211194905
2024,RS,11,108,319,LJU,P003452,"BLAZIC, JAKA",FTM,Free Throw In,1,-1,-1, ,0,0,0,20,00:51,37,46,20241211194920
2024,RS,11,108,320,VNC,P012800,"McGRUDER, RODNEY",3FGA,Missed Three Pointer,0,539,577,I,0,0,0,20,00:30,37,46,20241211194943
2024,RS,11,108,322,LJU,P013260,"JONES, DEVANTE",2FGA,Missed Two Pointer,0,-81,357,D,0,0,0,20,00:24,37,46,20241211194959
2024,RS,11,108,324,VNC,P011909,"PARKS, JORDAN",2FGM,Two Pointer,2,-25,-25,A,1,0,0,20,00:11,39,46,20241211195007
2024,RS,11,108,337,VNC,P008858,"ENNIS, TYLER",2FGA,Missed Two Pointer,0,-207,225,D,0,0,0,21,09:42,39,46,20241211200602
2024,RS,11,108,341,LJU,P012042,"ROBINSON, DEVIN",2FGA,Missed Two Pointer,0,87,351,E,0,0,0,21,09:36,39,46,20241211200608
2024,RS,11,108,343,VNC,P011909,"PARKS, JORDAN",2FGA,Missed Two Pointer,0,-106,313,D,0,0,0,21,09:12,39,46,20241211200632
2024,RS,11,108,346,LJU,P003703,"NIKOLIC, ALEKSEJ",3FGA,Missed Three Pointer,0,589,508,I,0,0,0,22,08:59,39,46,20241211200648
2024,RS,11,108,353,VNC,P012796,"KABENGELE, MFIONDU",2FGM,Two Pointer,2,6,232,E,0,1,0,22,08:37,41,46,20241211200826
2024,RS,11,108,354,LJU,P013261,"LEMAR, BRYNTON",2FGA,Missed Two Pointer,0,-181,194,D,0,0,0,22,08:11,41,46,20241211200856
2024,RS,11,108,362,VNC,P012800,"McGRUDER, RODNEY",2FGA,Missed Two Pointer,0,-18,150,B,0,0,0,23,07:53,41,46,20241211200952
2024,RS,11,108,366,LJU,P003703,"NIKOLIC, ALEKSEJ",3FGA,Missed Three Pointer,0,-464,627,H,0,0,0,23,07:47,41,46,20241211200958
2024,RS,11,108,368,LJU,P012700,"STEWART, DJ",2FGA,Missed Two Pointer,0,-131,207,D,0,0,0,23,07:43,41,46,20241211201002
2024,RS,11,108,370,VNC,P012800,"McGRUDER, RODNEY",3FGM,Three Pointer,3,664,12,I,1,0,0,23,07:36,44,46,20241211201009
2024,RS,11,108,375,VNC,P012796,"KABENGELE, MFIONDU",2FGA,Missed Two Pointer,0,-150,81,B,0,0,0,23,07:02,44,46,20241211201105
2024,RS,11,108,377,VNC,P011909,"PARKS, JORDAN",3FGM,Three Pointer,3,677,200,I,0,1,1,23,07:01,47,46,20241211201110
2024,RS,11,108,385,LJU,P013261,"LEMAR, BRYNTON",2FGM,Two Pointer,2,94,207,C,0,0,0,24,06:54,47,48,20241211201443
2024,RS,11,108,395,LJU,P012700,"STEWART, DJ",2FGM,Two Pointer,2,-156,188,D,0,0,1,24,06:22,47,50,20241211201645
2024,RS,11,108,400,VNC,P012796,"KABENGELE, MFIONDU",2FGA,Missed Two Pointer,0,-432,357,F,0,0,0,25,05:41,47,50,20241211201736
2024,RS,11,108,402,LJU,P012042,"ROBINSON, DEVIN",2FGM,Two Pointer,2,112,156,C,0,0,0,25,05:31,47,52,20241211201749
2024,RS,11,108,414,LJU,P012042,"ROBINSON, DEVIN",2FGM,Two Pointer,2,175,269,E,0,0,1,25,05:02,47,54,20241211201959
2024,RS,11,108,416,VNC,P008052,"WILTJER, KYLE",3FGA,Missed Three Pointer,0,-526,608,H,0,0,0,26,04:47,47,54,20241211202014
2024,RS,11,108,422,LJU,P012042,"ROBINSON, DEVIN",2FGA,Missed Two Pointer,0,-244,50,B,0,0,0,26,04:25,47,54,20241211202058
2024,RS,11,108,426,LJU,P013260,"JONES, DEVANTE",2FGA,Missed Two Pointer,0,-175,50,B,0,0,0,26,04:07,47,54,20241211202116
2024,RS,11,108,430,VNC,P011909,"PARKS, JORDAN",2FGA,Missed Two Pointer,0,-244,81,B,0,0,0,26,04:02,47,54,20241211202121
2024,RS,11,108,432,VNC,P003759,"TESSITORI,  AMEDEO",2FGM,Two Pointer,2,-18,43,B,0,1,0,26,04:01,49,54,20241211202127
2024,RS,11,108,439,VNC,P009400,"CASARIN, DAVIDE",FTM,Free Throw In,1,-1,-1, ,0,0,1,27,03:28,50,54,20241211202250
2024,RS,11,108,440,VNC,P009400,"CASARIN, DAVIDE",FTM,Free Throw In,1,-1,-1, ,0,0,1,27,03:28,51,54,20241211202259
2024,RS,11,108,443,LJU,P013260,"JONES, DEVANTE",2FGA,Missed Two Pointer,0,-156,-12,B,0,0,0,27,03:12,51,54,20241211202329
2024,RS,11,108,445,VNC,P013305,"WHEATLE, CARL",3FGA,Missed Three Pointer,0,639,232,I,0,0,0,27,03:04,51,54,20241211202337
2024,RS,11,108,448,VNC,P011928,"SIMMS, AAMIR",3FGA,Missed Three Pointer,0,-363,677,H,0,0,0,28,02:58,51,54,20241211202342
2024,RS,11,108,450,VNC,P011928,"SIMMS, AAMIR",3FGA,Missed Three Pointer,0,671,-43,I,0,0,0,28,02:42,51,54,20241211202359
2024,RS,11,108,456,LJU,P012700,"STEWART, DJ",FTM,Free Throw In,1,-1,-1, ,0,0,0,28,02:25,51,55,20241211202459
2024,RS,11,108,459,VNC,P009400,"CASARIN, DAVIDE",3FGA,Missed Three Pointer,0,652,232,I,0,0,0,28,02:02,51,55,20241211202535
2024,RS,11,108,462,LJU,P012700,"STEWART, DJ",3FGA,Missed Three Pointer,0,-552,520,H,0,0,0,29,01:40,51,55,20241211202557
2024,RS,11,108,473,LJU,P003703,"NIKOLIC, ALEKSEJ",3FGA,Missed Three Pointer,0,-426,740,H,0,0,0,29,01:01,51,55,20241211202732
2024,RS,11,108,476,VNC,P003759,"TESSITORI,  AMEDEO",2FGA,Missed Two Pointer,0,244,0,C,0,0,0,30,00:51,51,55,20241211202802
2024,RS,11,108,480,LJU,P012700,"STEWART, DJ",FTM,Free Throw In,1,-1,-1, ,0,0,0,30,00:25,51,56,20241211202856
2024,RS,11,108,481,LJU,P012700,"STEWART, DJ",FTM,Free Throw In,1,-1,-1, ,0,0,0,30,00:25,51,57,20241211202901
2024,RS,11,108,486,VNC,P011928,"SIMMS, AAMIR",3FGA,Missed Three Pointer,0,207,734,I,0,0,0,30,00:15,51,57,20241211202937
2024,RS,11,108,488,VNC,P003759,"TESSITORI,  AMEDEO",2FGM,Two Pointer,2,-276,156,D,0,1,0,30,00:02,53,57,20241211202944
2024,RS,11,108,494,LJU,P009753,"GEBEN, MARTINAS",2FGM,Two Pointer,2,-12,144,B,0,0,0,31,09:41,53,59,20241211203213
2024,RS,11,108,504,VNC,P008858,"ENNIS, TYLER",2FGA,Missed Two Pointer,0,-12,144,B,0,0,0,31,09:09,53,59,20241211203342
2024,RS,11,108,510,LJU,P009392,"RADOVIC, ROK",3FGA,Missed Three Pointer,0,-658,370,H,0,0,0,32,08:24,53,59,20241211203439
2024,RS,11,108,514,LJU,P003452,"BLAZIC, JAKA",3FGA,Missed Three Pointer,0,-464,570,H,0,0,0,32,08:09,53,59,20241211203516
2024,RS,11,108,521,VNC,P011928,"SIMMS, AAMIR",2FGA,Missed Two Pointer,0,-232,181,D,0,0,0,33,07:45,53,59,20241211203624
2024,RS,11,108,523,LJU,P013261,"LEMAR, BRYNTON",2FGM,Two Pointer,2,288,514,G,0,0,0,33,07:30,53,61,20241211203638
2024,RS,11,108,534,VNC,P008858,"ENNIS, TYLER",2FGA,Missed Two Pointer,0,-276,181,D,0,0,0,33,07:07,53,61,20241211203751
2024,RS,11,108,537,LJU,P005113,"STIPANOVIC, ANDRIJA",2FGM,Two Pointer,2,150,75,C,0,0,0,34,06:53,53,63,20241211203805
2024,RS,11,108,545,LJU,P003452,"BLAZIC, JAKA",2FGM,Two Pointer,2,18,43,C,0,0,1,34,06:51,53,65,20241211203953
2024,RS,11,108,548,LJU,P012042,"ROBINSON, DEVIN",2FGM,Two Pointer,2,31,25,A,0,0,1,34,06:51,53,67,20241211204003
2024,RS,11,108,549,VNC,P013305,"WHEATLE, CARL",2FGA,Missed Two Pointer,0,-81,520,F,0,0,0,34,06:04,53,67,20241211204029
2024,RS,11,108,551,VNC,P011909,"PARKS, JORDAN",2FGM,Two Pointer,2,-112,351,D,0,1,0,34,06:04,55,67,20241211204034
2024,RS,11,108,554,VNC,P011909,"PARKS, JORDAN",FTM,Free Throw In,1,-1,-1, ,0,1,0,34,06:04,56,67,20241211204055
2024,RS,11,108,561,VNC,P012800,"McGRUDER, RODNEY",FTM,Free Throw In,1,-1,-1, ,0,0,1,35,05:20,57,67,20241211204305
2024,RS,11,108,562,VNC,P012800,"McGRUDER, RODNEY",FTM,Free Throw In,1,-1,-1, ,0,0,1,35,05:20,58,67,20241211204317
2024,RS,11,108,566,LJU,P005113,"STIPANOVIC, ANDRIJA",FTM,Free Throw In,1,-1,-1, ,0,0,0,35,05:04,58,68,20241211204445
2024,RS,11,108,573,VNC,P008052,"WILTJER, KYLE",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:53,59,68,20241211204535
2024,RS,11,108,574,VNC,P008052,"WILTJER, KYLE",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:53,60,68,20241211204548
2024,RS,11,108,575,LJU,P013261,"LEMAR, BRYNTON",2FGM,Two Pointer,2,-62,188,B,0,0,0,36,04:38,60,70,20241211204606
2024,RS,11,108,576,VNC,P013305,"WHEATLE, CARL",2FGM,Two Pointer,2,106,75,C,0,0,0,36,04:20,62,70,20241211204625
2024,RS,11,108,577,LJU,P013261,"LEMAR, BRYNTON",3FGM,Three Pointer,3,-232,727,H,0,0,0,36,04:01,62,73,20241211204644
2024,RS,11,108,579,VNC,P012796,"KABENGELE, MFIONDU",2FGM,Two Pointer,2,-483,81,F,0,0,0,37,03:43,64,73,20241211204704
2024,RS,11,108,581,LJU,P013261,"LEMAR, BRYNTON",2FGM,Two Pointer,2,156,420,G,0,0,0,37,03:20,64,75,20241211204726
2024,RS,11,108,582,VNC,P012796,"KABENGELE, MFIONDU",3FGM,Three Pointer,3,-508,564,H,0,0,0,37,03:09,67,75,20241211204738
2024,RS,11,108,585,LJU,P003452,"BLAZIC, JAKA",2FGA,Missed Two Pointer,0,-232,50,B,0,0,0,38,02:41,67,75,20241211204805
2024,RS,11,108,587,VNC,P013305,"WHEATLE, CARL",2FGM,Two Pointer,2,0,12,A,1,0,0,38,02:35,69,75,20241211204813
2024,RS,11,108,591,LJU,P012700,"STEWART, DJ",2FGM,Two Pointer,2,-18,0,A,0,0,0,38,02:15,69,77,20241211205015
2024,RS,11,108,592,VNC,P012800,"McGRUDER, RODNEY",3FGA,Missed Three Pointer,0,-100,765,H,0,0,0,38,03:00,69,77,20241211205030
2024,RS,11,108,595,LJU,P012700,"STEWART, DJ",2FGA,Missed Two Pointer,0,-163,382,D,0,0,0,39,01:38,69,77,20241211205052
2024,RS,11,108,597,VNC,P008052,"WILTJER, KYLE",3FGA,Missed Three Pointer,0,-564,558,H,0,0,0,39,01:27,69,77,20241211205103
2024,RS,11,108,601,LJU,P012700,"STEWART, DJ",2FGA,Missed Two Pointer,0,439,244,G,0,0,0,39,02:00,69,77,20241211205130
2024,RS,11,108,604,VNC,P013305,"WHEATLE, CARL",2FGA,Missed Two Pointer,0,43,188,C,0,0,0,40,00:50,69,77,20241211205140
2024,RS,11,108,606,VNC,P011909,"PARKS, JORDAN",2FGM,Two Pointer,2,-150,388,D,0,1,0,40,00:45,71,77,20241211205144
2024,RS,11,108,607,LJU,P013261,"LEMAR, BRYNTON",2FGM,Two Pointer,2,94,219,E,0,0,0,40,00:36,71,79,20241211205208
2024,RS,11,108,611,VNC,P008052,"WILTJER, KYLE",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:29,72,79,20241211205254
2024,RS,11,108,612,VNC,P008052,"WILTJER, KYLE",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:29,73,79,20241211205301
2024,RS,11,108,615,LJU,P012042,"ROBINSON, DEVIN",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:29,73,80,20241211205350
2024,RS,11,108,620,VNC,P008052,"WILTJER, KYLE",2FGM,Two Pointer,2,0,-6,A,1,0,1,40,00:08,75,80,20241211205435
2024,RS,11,109,4,CLU,P011797,"GUZMAN, KAREL",3FGM,Three Pointer,3,677,238,I,0,0,0,1,09:36,3,0,20241211170213
2024,RS,11,109,11,BOU,P013265,"USHER, JORDAN",3FGM,Three Pointer,3,-690,213,H,0,0,0,2,08:58,3,3,20241211170329
2024,RS,11,109,13,CLU,P002820,"SALIN, SASU",3FGA,Missed Three Pointer,0,257,664,I,0,0,0,2,08:45,3,3,20241211170342
2024,RS,11,109,15,BOU,P011837,"KOKILA, KEVIN",2FGM,Two Pointer,2,-213,62,B,0,0,0,2,08:21,3,5,20241211170412
2024,RS,11,109,18,BOU,P013264,"NELSON, ADRIAN",2FGA,Missed Two Pointer,0,18,94,C,0,0,0,3,07:54,3,5,20241211170449
2024,RS,11,109,22,BOU,P011837,"KOKILA, KEVIN",2FGM,Two Pointer,2,-12,56,B,0,1,0,3,07:46,3,7,20241211170509
2024,RS,11,109,24,CLU,P002820,"SALIN, SASU",3FGA,Missed Three Pointer,0,376,658,I,0,0,0,3,07:43,3,7,20241211170529
2024,RS,11,109,26,BOU,P011837,"KOKILA, KEVIN",2FGA,Missed Two Pointer,0,-12,156,B,0,0,0,3,07:08,3,7,20241211170557
2024,RS,11,109,33,CLU,P013302,"SIMPSON, ZAVIER",2FGM,Two Pointer,2,-75,125,B,0,0,0,4,06:54,5,7,20241211170627
2024,RS,11,109,36,BOU,P013265,"USHER, JORDAN",FTM,Free Throw In,1,-1,-1, ,0,0,0,4,06:44,5,8,20241211170703
2024,RS,11,109,38,BOU,P013265,"USHER, JORDAN",FTM,Free Throw In,1,-1,-1, ,0,0,0,4,06:44,5,9,20241211170820
2024,RS,11,109,39,CLU,P013304,"HANKINS, ZACH",2FGA,Missed Two Pointer,0,31,213,C,0,0,0,4,06:41,5,9,20241211170837
2024,RS,11,109,49,BOU,P011837,"KOKILA, KEVIN",2FGA,Missed Two Pointer,0,43,94,C,0,0,0,5,05:58,5,9,20241211170945
2024,RS,11,109,101,BOU,P011837,"KOKILA, KEVIN",2FGA,Missed Two Pointer,0,87,56,C,0,0,0,5,05:58,5,9,20241211171644
2024,RS,11,109,51,BOU,P013266,"CASTANEDA, XAVIER",3FGM,Three Pointer,3,608,351,I,0,1,1,5,05:53,5,12,20241211170950
2024,RS,11,109,55,BOU,P013264,"NELSON, ADRIAN",2FGA,Missed Two Pointer,0,62,43,C,0,0,0,5,05:34,5,12,20241211171013
2024,RS,11,109,57,BOU,P013264,"NELSON, ADRIAN",2FGM,Two Pointer,2,94,87,C,1,1,1,5,05:34,5,14,20241211171017
2024,RS,11,109,62,CLU,P013302,"SIMPSON, ZAVIER",2FGA,Missed Two Pointer,0,-31,119,B,0,0,0,5,05:21,5,14,20241211171205
2024,RS,11,109,64,CLU,P002012,"ORELIK, GEDIMINAS",2FGM,Two Pointer,2,-56,81,B,0,1,0,5,05:17,7,14,20241211171209
2024,RS,11,109,65,BOU,P013264,"NELSON, ADRIAN",2FGA,Missed Two Pointer,0,-18,376,D,0,0,0,5,05:01,7,14,20241211171225
2024,RS,11,109,68,CLU,P013302,"SIMPSON, ZAVIER",3FGM,Three Pointer,3,-244,639,H,0,0,0,6,04:50,10,14,20241211171236
2024,RS,11,109,77,BOU,P013266,"CASTANEDA, XAVIER",FTM,Free Throw In,1,-1,-1, ,0,0,0,6,04:38,10,15,20241211171335
2024,RS,11,109,78,CLU,P006618,"STEPHENS, DE'SHAWN",2FGM,Two Pointer,2,-62,94,B,0,0,0,6,04:24,12,15,20241211171351
2024,RS,11,109,79,BOU,P013265,"USHER, JORDAN",2FGM,Two Pointer,2,81,69,C,0,0,0,6,04:06,12,17,20241211171409
2024,RS,11,109,82,CLU,P013302,"SIMPSON, ZAVIER",2FGM,Two Pointer,2,18,319,E,0,0,0,7,03:50,14,17,20241211171429
2024,RS,11,109,87,CLU,P013302,"SIMPSON, ZAVIER",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:50,15,17,20241211171508
2024,RS,11,109,88,BOU,P013265,"USHER, JORDAN",2FGA,Missed Two Pointer,0,345,144,E,0,0,0,7,03:33,15,17,20241211171526
2024,RS,11,109,92,CLU,P013302,"SIMPSON, ZAVIER",2FGM,Two Pointer,2,-12,125,B,1,0,0,7,03:25,17,17,20241211171534
2024,RS,11,109,94,BOU,P013265,"USHER, JORDAN",3FGA,Missed Three Pointer,0,0,759,H,0,0,0,7,03:09,17,17,20241211171550
2024,RS,11,109,97,CLU,P006618,"STEPHENS, DE'SHAWN",2FGM,Two Pointer,2,-37,87,B,0,0,0,8,02:57,19,17,20241211171603
2024,RS,11,109,109,BOU,P004525,"SALASH, MAKSIM",FTM,Free Throw In,1,-1,-1, ,0,0,0,8,02:37,19,18,20241211171844
2024,RS,11,109,110,CLU,P006618,"STEPHENS, DE'SHAWN",2FGM,Two Pointer,2,25,0,A,0,0,0,8,02:28,21,18,20241211171856
2024,RS,11,109,112,BOU,P004525,"SALASH, MAKSIM",3FGA,Missed Three Pointer,0,652,269,I,0,0,0,8,02:09,21,18,20241211171914
2024,RS,11,109,117,CLU,P004862,"SEELEY, DENNIS",3FGA,Missed Three Pointer,0,520,501,I,0,0,0,9,01:51,21,18,20241211171947
2024,RS,11,109,119,BOU,P004945,"PAUL, BRANDON",3FGA,Missed Three Pointer,0,621,313,I,0,0,0,9,01:29,21,18,20241211172010
2024,RS,11,109,121,CLU,P006618,"STEPHENS, DE'SHAWN",2FGM,Two Pointer,2,-81,81,B,0,0,0,9,01:15,23,18,20241211172028
2024,RS,11,109,126,CLU,P006618,"STEPHENS, DE'SHAWN",FTM,Free Throw In,1,-1,-1, ,0,0,0,9,01:15,24,18,20241211172057
2024,RS,11,109,127,BOU,P009552,"PANSA, JEAN-MARC",2FGA,Missed Two Pointer,0,31,81,C,0,0,0,9,01:02,24,18,20241211172112
2024,RS,11,109,134,CLU,P006618,"STEPHENS, DE'SHAWN",FTM,Free Throw In,1,-1,-1, ,0,0,0,10,00:51,25,18,20241211172202
2024,RS,11,109,138,CLU,P013302,"SIMPSON, ZAVIER",2FGM,Two Pointer,2,-282,407,F,0,1,0,10,00:31,27,18,20241211172237
2024,RS,11,109,139,BOU,P009552,"PANSA, JEAN-MARC",2FGA,Missed Two Pointer,0,-526,131,F,0,0,0,10,00:18,27,18,20241211172250
2024,RS,11,109,141,BOU,P010450,"COURBY, MAXIME",3FGM,Three Pointer,3,483,514,I,0,1,0,10,00:14,27,21,20241211172254
2024,RS,11,109,150,BOU,P004945,"PAUL, BRANDON",3FGA,Missed Three Pointer,0,363,828,I,0,0,0,10,00:01,27,21,20241211172404
2024,RS,11,109,158,BOU,P011837,"KOKILA, KEVIN",2FGM,Two Pointer,2,100,94,C,0,0,0,11,09:48,27,23,20241211172629
2024,RS,11,109,165,BOU,P010449,"BENITEZ, HUGO",2FGA,Missed Two Pointer,0,-225,131,D,0,0,0,11,09:22,27,23,20241211172717
2024,RS,11,109,167,BOU,P010449,"BENITEZ, HUGO",2FGM,Two Pointer,2,-18,131,B,0,1,1,11,09:19,27,25,20241211172749
2024,RS,11,109,173,BOU,P010449,"BENITEZ, HUGO",2FGM,Two Pointer,2,382,119,E,0,0,1,12,08:33,27,27,20241211172845
2024,RS,11,109,177,BOU,P004945,"PAUL, BRANDON",3FGA,Missed Three Pointer,0,-671,175,H,0,0,0,12,08:03,27,27,20241211172934
2024,RS,11,109,180,BOU,P011837,"KOKILA, KEVIN",2FGM,Two Pointer,2,106,31,C,0,1,1,13,07:51,27,29,20241211172946
2024,RS,11,109,189,BOU,P004945,"PAUL, BRANDON",3FGM,Three Pointer,3,664,213,I,0,0,0,13,07:23,27,32,20241211173303
