playerRanking,games_played,gamesStarted,minutes,points,twoPointersMade,twoPointersAttempted,twoPointersPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,turnovers,blocks,blocks_against,personal_fouls,fouls_drawn,pir,player.code,player_name,age,player.imageUrl,team,player.team.tvCodes,team_name,player.team.imageUrl,base_fantasy_points,fantasy_points,fantasy_per_minute,captain_score,captain_fantasy_points,estimated_position,defensive_score
152,51.0,33.0,22.860130718954245,11.0,1.5,3.0,48.1%,2.3,5.2,44.5%,1.2,1.4,85.5%,0.4,1.6,2.0,1.6,0.5,1.5,0.0,0.3,1.3,1.3,8.7,008967,"THOMAS, MATT",30,https://media-cdn.incrowdsports.com/0ec3beb0-4928-4a15-bd58-8a4e56853847.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,13.299999999999997,13.299999999999997,0.5817989478499542,20.09601307189542,26.599999999999994,Guard,0.5
153,24.0,6.0,18.61180555555556,10.2,2.8,4.2,67.3%,1.1,3.7,29.5%,1.3,1.7,77.5%,0.3,1.4,1.8,1.8,0.7,1.3,0.2,0.2,1.8,1.8,8.8,003983,"AVRAMOVIC, ALEKSA",29,https://media-cdn.incrowdsports.com/d33d5bc0-cc7d-44e1-8e33-16841e9c34d7.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,13.2,13.2,0.709227267639267,15.101180555555555,26.4,Guard,0.8999999999999999
154,64.0,20.0,20.95234375,9.5,1.9,3.5,53.8%,1.6,3.8,42.6%,0.9,1.0,85.9%,0.3,1.5,1.8,1.9,0.7,0.7,0.3,0.1,1.8,1.1,8.8,006590,"BEAUBOIS, RODRIGUE",36,https://media-cdn.incrowdsports.com/d9946f3a-20ae-414f-a62f-0d85dbb5bb07.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png,12.700000000000001,12.700000000000001,0.6061374398747157,21.651901041666665,25.400000000000002,Guard,1.0
155,71.0,36.0,22.72183098591549,16.1,2.2,4.6,47.1%,3.2,8.5,37.6%,2.2,2.6,84.2%,0.3,1.0,1.2,1.5,0.4,1.7,0.0,0.6,2.5,2.5,8.8,011948,"HOWARD, MARKUS",25,https://media-cdn.incrowdsports.com/dac08765-8984-4e9b-85ce-92f3670ce151.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,16.9,16.9,0.7437780877111422,25.93551643192488,33.8,Guard,0.4
160,68.0,56.0,16.46764705882353,7.8,2.6,4.3,60.3%,0.5,1.2,40%,1.2,1.8,65.9%,1.0,2.2,3.3,0.9,0.4,1.0,0.2,0.1,1.9,2.4,9.0,LCZ,"MOTIEJUNAS, DONATAS",34,https://media-cdn.incrowdsports.com/39083acc-1aae-4898-b1e0-0ec50c84f03e.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,12.0,12.0,0.7287015538489016,21.380098039215685,24.0,Forward,0.6000000000000001
163,55.0,31.0,20.445757575757572,9.6,3.7,6.7,55.3%,0.2,0.6,33.3%,1.6,2.4,66.2%,1.5,2.5,4.0,1.2,0.7,1.5,0.2,0.8,2.4,2.4,9.2,011934,"WETZELL, YANNI",28,https://media-cdn.incrowdsports.com/d30b67da-dc86-45f4-969f-ecb23a50e0ef.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,13.399999999999997,13.399999999999997,0.655392687228587,20.59124242424242,26.799999999999994,Forward,0.8999999999999999
164,56.0,30.0,22.298809523809524,8.5,2.6,3.9,65.3%,0.7,1.9,38.5%,1.2,1.7,75.3%,0.8,2.4,3.2,1.2,0.5,1.0,0.1,0.3,1.8,1.7,9.2,009005,"DECK, GABRIEL",29,https://media-cdn.incrowdsports.com/67bcca4b-c111-46c5-ab33-5776f7866d53.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png,12.099999999999996,12.099999999999996,0.5426298649297954,20.033214285714283,24.199999999999992,Forward,0.6
166,65.0,30.0,19.61846153846154,9.9,3.2,5.5,56.9%,0.7,1.9,35%,1.6,2.0,82.7%,1.5,2.1,3.6,0.8,0.4,1.3,0.5,0.3,2.2,1.7,9.3,011219,"SORKIN, ROMAN",28,https://media-cdn.incrowdsports.com/6d000710-a608-4093-8a24-3de224d00ca3.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,13.100000000000001,13.100000000000001,0.6677383939774154,21.965179487179483,26.200000000000003,Forward,0.9
168,31.0,9.0,14.579569892473115,8.4,3.5,5.5,63.3%,0.1,0.3,40%,1.1,1.5,70.8%,1.8,2.2,4.0,0.6,0.4,1.4,0.7,0.4,1.7,1.4,9.4,005353,"YURTSEVEN, OMER",26,https://media-cdn.incrowdsports.com/49a2cbbb-5f11-4a78-a421-6a64972c15bb.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,12.0,12.0,0.8230695479017628,15.024623655913977,24.0,Center,1.1
169,64.0,23.0,21.033854166666668,7.8,0.6,1.2,48.1%,1.9,5.0,37.6%,0.9,1.0,92.2%,0.3,1.6,1.8,5.6,0.4,2.2,0.0,0.1,1.4,1.3,9.4,011193,"BLATT, TAMIR",27,https://media-cdn.incrowdsports.com/cba0b06c-87ec-47ed-ad88-bf274bdb7477.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,13.2,13.2,0.6275597375263092,22.010052083333335,26.4,Guard,0.4
170,33.0,14.0,17.037373737373738,5.5,2.2,3.7,61.2%,0.0,0.0,0%,1.0,1.5,64%,2.1,3.7,5.8,0.3,0.4,0.9,1.0,0.2,1.9,1.5,9.4,010791,"KOUMADJE, KHALIFA",28,https://media-cdn.incrowdsports.com/6c449e73-6d7f-446a-963f-8fa230763dc5.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png,11.500000000000002,11.500000000000002,0.6749866603426811,15.253737373737374,23.000000000000004,Center,1.4
171,68.0,48.0,25.182843137254903,7.1,1.6,3.2,51.2%,0.7,2.0,33.8%,1.9,2.2,84.7%,1.2,2.3,3.5,2.3,0.5,1.0,0.1,0.2,2.5,2.9,9.5,002329,"ULANOVAS, EDGARAS",32,https://media-cdn.incrowdsports.com/474ff5fa-5ca2-47af-b70e-ac3960884a01.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png,12.7,12.7,0.5043116033714208,22.74161764705882,25.4,Forward,0.6
172,30.0,17.0,17.21388888888889,8.9,2.6,4.1,63.1%,0.9,2.1,40.6%,1.2,1.8,66%,1.1,2.3,3.4,1.6,0.4,0.7,0.2,0.2,2.5,1.7,9.5,012743,"KAMINSKY, FRANK",30,https://media-cdn.incrowdsports.com/b6f972a7-dadd-44ca-9b87-6fcc4ea38e8c.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,12.8,12.8,0.7435856059383573,15.681388888888888,25.6,Forward,0.6000000000000001
173,77.0,48.0,22.075108225108224,8.6,2.4,4.5,54.5%,0.9,2.3,37.7%,1.2,1.6,72.6%,1.4,3.2,4.5,0.8,0.6,0.8,0.2,0.2,1.9,1.5,9.5,007866,"MITOGLOU, KONSTANTINOS",28,https://media-cdn.incrowdsports.com/5c5b1aaf-6cd7-4d7c-bc81-5a2ca5391123.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,13.299999999999999,13.299999999999999,0.6024885524625687,24.350844155844154,26.599999999999998,Forward,0.8
174,38.0,38.0,25.51315789473684,7.5,1.1,1.8,63.2%,1.5,3.9,38.8%,0.7,0.9,82.4%,1.6,3.2,4.8,1.0,0.7,0.4,0.2,0.2,2.6,1.6,9.5,012613,"JANTUNEN, MIKAEL",24,https://media-cdn.incrowdsports.com/3f5cf3e4-2b6c-4c35-bbaa-631d721c701c.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,12.6,12.6,0.49386281588447656,17.704649122807016,25.2,Forward,0.8999999999999999
177,32.0,23.0,20.52552083333333,8.2,3.1,5.7,53.8%,0.2,0.8,28%,1.4,1.9,71%,1.3,3.4,4.7,1.7,0.7,1.4,0.2,0.3,2.5,2.2,9.6,003960,"INGLIS, DAMIEN",28,https://media-cdn.incrowdsports.com/d3a3524b-3710-4ede-b9b0-d32178fd6fa6.png,PAM,VBC,Valencia Basket,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png,13.499999999999996,13.499999999999996,0.6577177802024917,16.835885416666663,26.999999999999993,Forward,0.8999999999999999
178,29.0,7.0,22.227586206896557,10.4,2.8,4.6,60.6%,1.3,3.7,34.3%,1.1,1.3,81.6%,1.0,2.9,3.9,1.2,0.4,0.9,0.0,0.3,1.8,1.3,9.7,012729,"SCOTT, MIKE",35,https://media-cdn.incrowdsports.com/342d883b-4568-498a-add4-501f6a74fa29.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,14.2,14.2,0.6388457958423827,16.99609195402299,28.4,Forward,0.4
180,60.0,10.0,17.74222222222222,8.5,3.3,5.6,58.7%,0.1,0.3,33.3%,1.5,2.4,62.6%,1.6,1.9,3.5,1.0,0.7,1.0,0.4,0.4,2.0,2.6,9.9,011214,"RIVERO, JASIEL",31,https://media-cdn.incrowdsports.com/c82cce72-9c65-453a-bd47-efe9c757dad5.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,13.299999999999999,13.299999999999999,0.7496242484969939,21.08422222222222,26.599999999999998,Forward,1.1
182,56.0,21.0,16.473809523809525,7.7,3.0,4.8,61.3%,0.0,0.1,33.3%,1.8,2.6,68.1%,1.6,2.4,4.0,1.4,0.5,1.1,0.2,0.3,2.2,2.6,10.1,002553,"MITROVIC, LUKA",31,https://media-cdn.incrowdsports.com/a68d0c8a-9eb6-4474-962c-16864ab255db.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png,12.799999999999997,12.799999999999997,0.7769908946379532,19.940714285714282,25.599999999999994,Forward,0.7
183,68.0,38.0,24.04901960784313,7.2,1.0,1.7,56.4%,1.6,3.8,41.2%,0.6,0.8,77.4%,1.1,2.6,3.7,3.5,1.1,1.2,0.1,0.1,2.4,1.4,10.1,010391,"WEILER-BABB, NICK",29,https://media-cdn.incrowdsports.com/75f0d7e3-ca21-49db-8c77-f6e5ac98c2b5.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png,13.3,13.3,0.5530370974317165,23.048235294117646,26.6,Forward,1.2000000000000002
185,33.0,13.0,22.1959595959596,9.7,2.5,3.7,65.9%,1.3,4.2,31.9%,0.8,1.2,68.4%,1.2,3.0,4.2,1.7,0.7,1.1,0.8,0.3,2.9,1.8,10.2,010444,"COSTELLO, MATTHEW",30,https://media-cdn.incrowdsports.com/cca68c8b-f1c3-4502-bb2f-f84e76c4a6ee.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,14.599999999999996,14.599999999999996,0.6577773732593062,17.939595959595955,29.199999999999992,Forward,1.5
186,60.0,7.0,16.176944444444445,8.2,3.4,4.8,70.5%,0.0,0.0,0%,1.4,2.2,65.4%,1.9,2.2,4.0,0.5,0.4,1.0,1.0,0.3,2.4,2.0,10.3,012788,"OTURU, DAN",25,https://media-cdn.incrowdsports.com/93f25258-b999-4a4f-943c-09dc8a64d000.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png,12.4,12.4,0.7665230008413895,20.297694444444446,24.8,Center,1.4
189,25.0,18.0,25.840666666666667,8.4,2.2,4.2,52.4%,1.0,2.8,35.7%,1.0,1.6,61%,1.8,4.4,6.2,1.4,1.2,1.6,1.1,0.3,2.6,1.2,10.5,013405,"ROBERSON, ANDRE",33,https://media-cdn.incrowdsports.com/68eba4db-c8c0-4aea-9fa9-5c1801e30108.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,14.999999999999998,14.999999999999998,0.5804803797631639,17.25073333333333,29.999999999999996,Forward,2.3
190,27.0,19.0,19.386419753086415,9.4,2.6,3.7,70%,0.9,1.7,50%,1.7,2.3,72.6%,1.4,2.6,4.0,0.2,0.6,1.3,0.7,0.1,2.7,2.3,10.5,012096,"CABOCLO, BRUNO",28,https://media-cdn.incrowdsports.com/3d66cd91-5c2b-4aee-aa8a-11c071be7ce3.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png,13.1,13.1,0.6757307520855889,15.608641975308641,26.2,Center,1.2999999999999998
191,78.0,70.0,24.36773504273504,6.5,1.6,3.1,50.8%,0.8,2.2,35.8%,0.9,1.3,70.3%,0.7,3.1,3.8,4.6,1.0,1.6,0.1,0.1,2.2,1.8,10.5,002939,"SATORANSKY, TOMAS",33,https://media-cdn.incrowdsports.com/c4c76984-2a5b-458e-b9fa-6b7969bb5bf7.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,13.9,13.9,0.5704264255837814,25.166773504273504,27.8,Forward,1.1
192,38.0,0.0,19.967543859649123,15.1,2.4,4.9,48.9%,2.5,7.4,34.3%,2.7,3.1,85.7%,0.5,1.6,2.1,1.3,0.6,1.5,0.0,0.3,1.8,2.9,10.6,012640,"HIFI, NADIR",22,https://media-cdn.incrowdsports.com/097b8fc2-a7ee-4009-94ed-ba04f794b721.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,18.4,18.4,0.9214954092167112,21.210087719298244,36.8,Forward,0.6
193,73.0,34.0,21.75159817351598,10.0,2.0,3.4,58.2%,1.2,3.5,36%,2.2,2.5,89.1%,0.4,2.2,2.5,2.8,0.8,1.7,0.0,0.2,2.3,2.8,10.7,004004,"GUDURIC, MARKO",29,https://media-cdn.incrowdsports.com/b3bbf0b0-eb5a-4986-8231-a1433ff07508.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png,14.700000000000003,14.700000000000003,0.6758124107817619,24.631826484018266,29.400000000000006,Guard,0.8
194,74.0,57.0,26.165315315315315,10.1,2.4,4.5,53%,1.3,3.4,38.8%,1.4,1.7,81.9%,0.6,1.4,2.0,3.7,1.0,1.4,0.5,0.3,2.2,1.8,10.7,011078,"THOMPSON, DARIUS",29,https://media-cdn.incrowdsports.com/569effee-e3b6-442e-8f83-73e4321c7de8.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png,15.200000000000003,15.200000000000003,0.5809217208669755,25.589864864864868,30.400000000000006,Guard,1.5
195,57.0,26.0,20.287134502923976,11.9,2.3,4.4,52.6%,1.8,4.5,40.1%,1.8,2.2,84.7%,0.3,1.3,1.7,2.7,0.5,1.5,0.1,0.3,1.9,2.7,10.8,000848,"NEDOVIC, NEMANJA",33,https://media-cdn.incrowdsports.com/8c0414fc-8bc0-49ad-b14b-31c1db32e9d0.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png,15.900000000000002,15.900000000000002,0.7837479461531811,22.6587134502924,31.800000000000004,Guard,0.6
196,82.0,66.0,27.2260162601626,8.6,1.7,3.3,52.2%,1.2,2.8,42.3%,1.6,1.8,85.4%,0.4,1.8,2.2,3.3,1.2,0.9,0.1,0.1,2.2,2.1,10.8,011204,"GRANT, JERIAN",32,https://media-cdn.incrowdsports.com/3011c0c9-43b3-48ac-8277-e4f8f59b6c08.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,14.300000000000002,14.300000000000002,0.5252329192546585,26.39926829268293,28.600000000000005,Guard,1.3
198,59.0,51.0,25.3545197740113,10.1,1.5,3.9,39%,1.7,4.8,34.7%,2.0,2.2,90.1%,0.2,1.5,1.7,4.5,1.3,1.6,0.0,0.4,1.6,2.6,10.8,011225,"LEE, PARIS",29,https://media-cdn.incrowdsports.com/05e68cf9-0a9c-4f03-a465-b109bea28982.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,16.599999999999998,16.599999999999998,0.6547156147289843,23.98878531073446,33.199999999999996,Guard,1.3
200,71.0,66.0,19.9981220657277,6.5,2.8,3.7,76.5%,0.0,0.0,0%,0.9,2.1,42.7%,1.4,2.4,3.8,2.2,0.2,1.0,1.0,0.1,2.1,2.5,10.9,008811,"FALL, MOUSTAPHA",32,https://media-cdn.incrowdsports.com/691e5b14-6518-4067-8343-013b90f2fd3f.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,13.0,13.0,0.6500610385951733,22.933145539906103,26.0,Forward,1.2
203,77.0,58.0,25.62965367965368,12.2,3.0,5.5,53.6%,1.6,4.3,38.2%,1.4,1.8,77.9%,1.0,3.1,4.1,1.2,0.7,1.3,0.3,0.2,1.9,1.6,11.0,012745,"PARKER, JABARI",29,https://media-cdn.incrowdsports.com/0b469685-9de3-4a1f-b7bb-ffe75d1a9163.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,16.7,16.7,0.6515889839454772,27.086298701298702,33.4,Forward,1.0
204,71.0,34.0,22.554694835680756,7.5,1.5,2.8,55.3%,1.1,3.0,37.4%,1.0,1.5,67.9%,1.3,4.1,5.5,1.0,0.8,0.7,0.3,0.2,1.2,1.8,11.1,012712,"HERNANGOMEZ, JUANCHO",29,https://media-cdn.incrowdsports.com/cdf4d0c7-5fa8-4d47-9453-723b07acc3c7.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png,14.800000000000004,14.800000000000004,0.6561826753952312,24.44880281690141,29.60000000000001,Forward,1.1
205,38.0,38.0,26.346929824561403,11.0,2.2,3.7,58.9%,1.7,5.1,33.2%,1.6,2.1,75.9%,1.1,3.9,4.9,1.3,0.9,1.0,0.2,0.3,2.6,2.3,11.3,012610,"WARD, TYSON",27,https://media-cdn.incrowdsports.com/61069904-5d06-40a8-9ee9-ab296c388b64.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png,16.699999999999996,16.699999999999996,0.6338499442326578,20.65802631578947,33.39999999999999,Forward,1.1
207,34.0,28.0,24.780882352941177,9.7,3.2,6.1,52.2%,0.6,1.7,32.8%,1.6,1.9,81.8%,0.4,2.4,2.8,4.7,0.8,1.9,0.2,0.5,1.9,2.2,11.6,013367,"FORREST, TRENT",26,https://media-cdn.incrowdsports.com/2258a1a6-ef61-4594-a6c6-7c07e2afbd60.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png,16.1,16.1,0.6496943801554804,19.414754901960784,32.2,Forward,1.0
208,80.0,44.0,20.933541666666667,10.6,2.2,3.8,57.4%,1.5,2.9,53%,1.7,1.8,90.5%,1.1,2.6,3.7,1.2,0.4,0.9,0.1,0.3,1.9,2.0,11.7,008829,"PETERS, ALEC",29,https://media-cdn.incrowdsports.com/415ba270-d601-4231-b0c8-e5a66d318117.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png,14.9,14.9,0.7117763557289438,25.8566875,29.8,Forward,0.5
209,72.0,12.0,24.99351851851852,11.7,2.8,5.6,49.5%,1.2,3.4,34%,2.7,3.2,85.3%,0.2,2.0,2.2,3.6,0.9,1.8,0.1,0.2,2.1,2.9,11.8,011212,"OKOBO, ELIE",27,https://media-cdn.incrowdsports.com/2383a124-8ef4-4332-80e6-2205022f82e9.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,17.299999999999997,17.299999999999997,0.6921794539325008,26.60935185185185,34.599999999999994,Guard,1.0
210,72.0,10.0,16.047453703703706,9.7,3.6,6.0,60%,0.1,0.2,33.3%,2.3,3.3,69.5%,1.7,2.8,4.5,0.5,0.5,1.3,0.3,0.2,1.8,3.3,11.8,003196,"HERNANGOMEZ, WILLY",30,https://media-cdn.incrowdsports.com/a2cfd3c3-b886-48ab-a783-67513f66faf1.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,15.5,15.5,0.9658853227551387,24.45474537037037,31.0,Center,0.8
210,24.0,2.0,20.038194444444446,11.0,3.7,5.9,62.4%,0.8,2.3,36.4%,1.1,1.5,75%,1.0,3.8,4.8,1.0,0.6,1.7,0.6,0.2,2.0,1.8,11.8,013379,"METU, CHIMEZIE",27,https://media-cdn.incrowdsports.com/987ca277-8334-4862-a166-c8dd1a20ad4b.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,15.900000000000006,15.900000000000006,0.7934846647028246,17.13381944444445,31.80000000000001,Forward,1.2
213,73.0,43.0,26.761415525114156,11.1,3.3,5.7,56.8%,1.0,2.3,41.2%,1.7,2.3,71.6%,1.3,2.8,4.1,1.7,1.1,1.2,0.3,0.4,2.8,2.6,12.0,011226,"DIALLO, ALPHA",27,https://media-cdn.incrowdsports.com/b80081ad-c850-47c6-9b59-132e98bbaf5b.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png,16.500000000000004,16.500000000000004,0.6165593140809624,26.392808219178086,33.00000000000001,Forward,1.4000000000000001
214,37.0,26.0,22.64144144144144,12.0,1.9,3.3,56.1%,2.2,5.6,39.7%,1.6,2.1,76.3%,0.5,1.4,1.9,4.9,0.5,2.2,0.0,0.3,2.3,2.8,12.0,006435,"LAPROVITTOLA, NICOLAS",34,https://media-cdn.incrowdsports.com/4d4c3cab-382d-4c79-a6dd-8994acdd821e.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png,17.3,17.3,0.7640856278847685,20.54081081081081,34.6,Guard,0.5
215,65.0,58.0,24.716410256410256,10.4,3.0,5.3,56.4%,0.8,2.6,30.2%,2.0,2.5,79.3%,1.0,2.9,3.8,3.3,0.8,1.8,0.4,0.2,2.8,2.8,12.0,009549,"CORDINIER, ISAIA",28,https://media-cdn.incrowdsports.com/e3fac696-389b-4586-8dac-0ecf02251464.png,VIR,VIR,Virtus Bologna,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png,16.7,16.7,0.6756644604435961,24.99497435897436,33.4,Forward,1.2000000000000002
216,33.0,33.0,27.725757575757576,12.0,3.2,6.7,48.2%,1.0,2.5,39%,2.6,2.8,91.5%,1.2,2.6,3.8,1.8,0.6,1.2,0.0,0.3,2.2,2.9,12.2,013382,"RANDOLPH, LEVI",32,https://media-cdn.incrowdsports.com/aea07f5d-99a0-4194-8a18-68d5a759e5ba.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png,17.400000000000002,17.400000000000002,0.6275752773375595,20.452575757575758,34.800000000000004,Forward,0.6
217,36.0,19.0,18.723148148148148,11.2,4.2,6.4,65.5%,0.0,0.1,25%,2.6,3.7,70.9%,1.9,2.2,4.2,1.1,0.2,2.0,0.2,0.2,3.2,4.1,12.2,011157,"MOTLEY, JOHNATHAN",28,https://media-cdn.incrowdsports.com/7018bc3a-7915-4c0a-aca8-63baa0264e46.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png,15.600000000000001,15.600000000000001,0.8331932149745315,18.792314814814816,31.200000000000003,Forward,0.4
218,42.0,18.0,24.14166666666667,12.7,1.2,2.7,42.6%,2.9,7.2,40.1%,1.7,1.9,87.5%,0.5,1.7,2.2,3.3,1.1,1.6,0.0,0.1,1.7,2.5,12.2,006661,"WILBEKIN, SCOTTIE",31,https://media-cdn.incrowdsports.com/dfcc2d01-1bfe-465a-81dd-f51457ff4287.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png,18.4,18.4,0.7621677597514669,22.294166666666666,36.8,Guard,1.1
219,33.0,27.0,21.975252525252525,9.0,3.8,5.6,68.1%,0.0,0.0,0%,1.4,2.4,57%,2.7,3.4,6.2,0.8,0.8,0.9,0.5,0.4,2.8,2.1,12.4,010545,"SAKO, NEAL",26,https://media-cdn.incrowdsports.com/b2bf2145-3598-4c59-816e-8bba61c4b4bd.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png,15.300000000000002,15.300000000000002,0.6962377329870608,18.407525252525254,30.600000000000005,Forward,1.3
220,69.0,61.0,25.86497584541063,16.0,3.3,6.5,50.8%,2.3,6.8,34.4%,2.4,2.6,91.1%,0.5,1.6,2.0,2.6,0.9,2.0,0.1,0.8,1.9,3.5,12.5,011987,"EDWARDS, CARSEN",26,https://media-cdn.incrowdsports.com/06c34b65-ca83-4e3e-8eda-b6c708dbccaf.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png,20.400000000000002,20.400000000000002,0.7887113493523594,28.366497584541065,40.800000000000004,Guard,1.0
