Season,Phase,Round,Gamecode,Home,Player_ID,IsStarter,IsPlaying,Team,Dorsal,Player,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Valuation,Plusminus,fantasy_points,fp_last_3,fp_std_3,minutes_last_3,fp_last_5,fp_std_5,minutes_last_5,fp_last_10,fp_std_10,minutes_last_10,games_played,form_trend,above_avg,hot_streak,team_offensive_rating,minutes_rank,points_share,usage_trend
2024,RS,24,214,0,P003733   ,1.0,1.0,MAD,6.0,"ABALDE, ALBERTO",24.183333333333334,5,1,1,1,3,0,0,2,3,5,1,2,0,0,0,2,0,9,-5.0,9,5.666666666666667,3.0550504633038926,18.483333333333334,5.2,2.863564212655271,21.316666666666666,5.9,2.806737924669451,20.413333333333334,23,0.5797101449275361,1,1.0,7.435203094777563,1.0,1.0,1.0
2024,RS,25,217,0,P003733   ,1.0,0.0,MAD,6.0,"ABALDE, ALBERTO",25.533333333333335,10,1,1,2,3,2,2,0,2,2,3,0,0,0,0,2,1,13,-9.0,13,8.333333333333334,5.033222956847167,23.744444444444444,6.4,4.560701700396552,21.246666666666663,6.3,3.4976182372199127,21.053333333333335,24,2.916666666666667,1,2.0,7.435203094777563,1.0,1.0,1.0
2024,RS,26,226,0,P003733   ,1.0,0.0,MAD,6.0,"ABALDE, ALBERTO",24.183333333333334,6,3,3,0,3,0,0,0,6,6,1,1,2,0,0,1,1,9,-8.0,9,10.333333333333334,2.3094010767585056,24.633333333333336,7.8,3.8987177379235853,21.03333333333333,6.5,3.59783885748715,21.7,25,4.773333333333334,1,3.0,7.435203094777563,1.0,1.0,1.0
2024,RS,27,238,1,P003733   ,0.0,1.0,MAD,6.0,"ABALDE, ALBERTO",24.283333333333335,16,3,3,2,4,4,5,0,1,1,5,2,0,0,0,1,3,23,11.0,23,15.0,7.21110255092798,24.666666666666668,11.4,7.402702209328699,23.939999999999998,7.9,6.349978127696364,22.08833333333333,26,8.76923076923077,1,3.0,7.435203094777563,1.0,1.0,1.0
2024,RS,28,245,0,P003733   ,1.0,0.0,MAD,6.0,"ABALDE, ALBERTO",18.383333333333333,2,1,2,0,3,0,0,1,3,4,0,0,0,0,0,0,0,2,-12.0,2,11.333333333333334,10.692676621563628,22.283333333333335,11.2,7.694153624668538,23.313333333333336,7.9,6.349978127696364,22.013333333333332,27,5.2592592592592595,0,2.0,7.435203094777563,1.0,1.0,1.0
2024,RS,29,256,0,P003733   ,1.0,1.0,MAD,6.0,"ABALDE, ALBERTO",29.766666666666666,3,0,0,1,2,0,0,0,4,4,1,1,0,0,0,3,0,5,11.0,5,10.0,11.357816691600547,24.144444444444446,10.4,8.17312669668102,24.43,7.8,6.390965845976995,22.87333333333333,28,3.9642857142857144,0,1.0,7.435203094777563,1.0,1.0,1.0
2024,RS,30,266,1,P003733   ,1.0,1.0,MAD,6.0,"ABALDE, ALBERTO",19.15,6,1,2,1,2,1,1,1,2,3,1,1,0,0,0,3,1,7,24.0,7,4.666666666666667,2.516611478423576,22.433333333333334,9.2,8.136338242723197,23.153333333333336,7.8,6.390965845976995,22.2,29,-1.402298850574712,1,1.0,7.435203094777563,1.0,1.0,1.0
2024,RS,31,276,1,P003733   ,1.0,1.0,MAD,6.0,"ABALDE, ALBERTO",12.316666666666666,3,0,1,1,1,0,0,1,1,2,0,0,0,0,0,3,0,1,0.0,1,4.333333333333333,3.0550504633038873,20.41111111111111,7.6,8.933084573650918,20.78,7.7,6.498717822257967,20.906666666666666,30,-1.5666666666666673,0,1.0,7.435203094777563,1.0,1.0,1.0
2024,RS,32,287,0,P003733   ,1.0,1.0,MAD,6.0,"ABALDE, ALBERTO",14.416666666666666,8,0,2,2,2,2,2,2,6,8,2,0,0,0,0,2,1,15,-2.0,15,7.666666666666667,7.02376916856849,15.294444444444444,6.0,5.5677643628300215,18.806666666666665,8.7,6.79950978625175,21.37333333333333,31,1.473118279569893,1,2.0,7.435203094777563,1.0,1.0,1.0
2024,RS,33,292,1,P003733   ,1.0,0.0,MAD,6.0,"ABALDE, ALBERTO",12.45,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1,2,-14.0,2,6.0,7.810249675906652,13.061111111111112,6.0,5.5677643628300215,17.619999999999997,8.6,6.899275324264136,20.46666666666667,32,-0.0625,0,1.0,7.435203094777563,1.0,,1.0
2024,RS,34,301,0,P003733   ,1.0,0.0,MAD,6.0,"ABALDE, ALBERTO",16.5,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,2,0,0,-12.0,0,5.666666666666667,8.144527815247075,14.455555555555557,5.0,6.2048368229954285,14.966666666666665,7.7,7.409453421137082,19.698333333333334,33,-0.21212121212121193,0,1.0,7.435203094777563,1.0,,1.0
2024,PI,35,307,1,P003733   ,1.0,0.0,MAD,6.0,"ABALDE, ALBERTO",17.3,8,3,4,0,1,2,2,1,2,3,0,1,1,0,0,2,2,9,0.0,9,3.6666666666666665,4.725815626252604,15.41666666666667,5.4,6.4265076052238514,14.596666666666668,7.3,7.196449741983118,18.875,34,-2.3039215686274512,1,1.0,7.435203094777563,1.0,1.0,1.0
2024,PI,36,309,1,P003733   ,1.0,1.0,MAD,6.0,"ABALDE, ALBERTO",25.1,13,1,1,3,3,2,2,0,1,1,3,0,0,0,0,1,1,17,22.0,17,8.666666666666666,8.504900548115382,19.633333333333336,8.6,7.569676347110224,17.153333333333332,8.1,7.823753006780768,18.966666666666665,35,2.3809523809523805,1,2.0,7.435203094777563,1.0,1.0,1.0
2024,PO,37,310,0,P003733   ,0.0,0.0,MAD,6.0,"ABALDE, ALBERTO",17.066666666666666,3,1,2,0,0,1,2,0,2,2,2,0,0,0,0,0,1,6,1.0,6,10.666666666666666,5.686240703077327,19.822222222222223,6.8,6.685805860178712,17.68333333333333,6.4,5.815687596683838,18.244999999999997,36,4.388888888888888,0,2.0,7.435203094777563,1.0,1.0,1.0
